CaseID,Activity,Timestamp
1332,6,15603.807523148149
1333,1,14761.5790625
1333,8,14764.636736111112
1333,9,14764.758645833334
1333,8,14769.74162037037
1333,6,14769.741712962963
1334,1,15387.940162037037
1334,1,15387.94857638889
1334,8,15390.699675925925
1334,9,15392.041828703705
1334,6,15392.91207175926
1335,1,15281.786284722222
1335,8,15281.786469907407
1335,6,15281.995439814815
1336,1,15377.805694444445
1336,8,15377.805833333334
1336,6,15379.822256944444
1336,6,15379.82226851852
1337,1,15233.80525462963
1337,8,15258.841805555556
1337,6,15258.842337962962
1338,1,15596.827881944444
1338,6,15614.599166666667
1339,1,15152.847939814816
1339,1,15152.853784722221
1339,8,15156.85519675926
1339,9,15166.783136574075
1339,8,15167.819409722222
1339,9,15167.823171296297
1339,6,15168.564097222223
1340,1,14817.81449074074
1340,8,14817.820381944444
1340,6,14817.820462962964
1341,1,15168.594791666666
1341,8,15168.834375
1341,6,15168.835104166666
1342,1,15184.794085648147
1342,6,15189.60949074074
1342,6,15189.609502314815
1343,1,15489.903078703705
1343,8,15490.865601851852
1343,9,15491.69707175926
1343,6,15491.804664351852
1344,1,15538.694189814814
1344,8,15538.694305555555
1344,6,15538.782175925926
1345,1,15077.892291666667
1345,8,15077.892766203704
1345,9,15084.78894675926
1345,8,15097.556736111112
1345,2,15097.559594907407
1345,6,15112.609409722223
1346,1,15321.693483796296
1346,8,15322.00773148148
1346,9,15323.70423611111
1346,6,15342.019849537037
1347,1,14928.679918981481
1347,8,14928.759814814815
1347,6,14930.809305555556
1348,1,15015.6778125
1348,8,15015.678159722222
1348,6,15015.996759259258
1349,1,15335.952349537038
1349,8,15344.753078703703
1349,9,15349.799699074074
1349,6,15359.714780092592
1350,1,15468.92056712963
1350,8,15476.586539351852
1350,9,15476.882951388889
1350,6,15485.57130787037
1351,3,14770.558657407408
1351,1,14770.718344907407
1351,8,14777.778900462963
1351,6,14791.639282407408
1352,1,14657.98375
1352,8,14658.92888888889
1352,6,14658.928958333334
1353,1,14865.639479166666
1353,8,14865.639710648149
1353,9,14882.87662037037
1353,9,14889.64832175926
1353,8,14890.676226851852
1353,6,14890.676377314814
1354,1,15429.8959375
1354,8,15432.88943287037
1354,9,15436.842326388889
1354,6,15450.696030092593
1355,1,15365.886238425926
1355,8,15365.888993055556
1355,6,15366.977349537037
1356,1,15560.562233796296
1356,8,15560.584027777777
1356,6,15562.835300925926
1357,1,14872.86962962963
1357,8,14872.869803240741
1357,6,14872.870069444445
1360,1,14960.77324074074
1360,8,14960.776041666666
1360,6,14960.90181712963
1361,1,15098.780729166667
1361,8,15098.780891203704
1361,6,15098.822546296296
1362,1,15287.894039351851
1362,8,15287.907222222222
1362,6,15288.706469907407
1363,1,15538.801030092593
1363,8,15540.558530092592
1363,6,15545.826574074074
1365,3,15397.674155092593
1365,8,15397.67443287037
1365,6,15397.728101851852
1367,1,14725.690335648149
1367,8,14733.805324074074
1367,6,14733.805983796296
1368,1,15399.914803240741
1368,6,15401.775208333333
1369,3,15196.665046296297
1369,1,15196.784710648148
1369,1,15196.784722222223
1369,8,15208.841863425925
1369,9,15208.84625
1369,6,15212.8453125
1370,1,15498.887025462964
1370,8,15498.88712962963
1370,6,15509.765451388888
1372,1,15162.790868055556
1372,8,15163.623981481482
1372,6,15166.95943287037
1373,1,14708.567858796296
1373,1,14713.881886574074
1373,8,14713.884710648148
1373,6,14713.88476851852
1374,1,15328.922175925925
1374,8,15329.755844907408
1374,9,15342.763425925927
1374,6,15350.823796296296
1376,1,14726.786608796296
1376,8,14733.808900462964
1376,6,14733.833043981482
1376,8,14754.90548611111
1376,6,14754.908715277777
1377,1,15287.02207175926
1377,8,15288.810393518519
1377,9,15288.81230324074
1377,8,15300.676168981481
1377,6,15306.827303240741
1378,1,15215.839976851852
1378,8,15217.579097222222
1378,6,15254.906689814814
1379,1,15190.914293981481
1379,8,15191.817476851851
1379,6,15191.912326388889
1380,1,15190.770011574074
1380,8,15190.779143518519
1380,9,15190.885185185185
1380,6,15205.651435185186
1381,1,14978.764965277778
1381,1,14985.969305555556
1381,8,14985.96943287037
1381,9,14992.997673611111
1381,8,15005.924618055555
1381,6,15005.924791666666
1382,1,14904.781018518519
1382,8,14907.880462962963
1382,6,14907.88085648148
1383,1,14911.796400462963
1383,8,14915.875717592593
1383,6,14915.875844907407
1385,1,14726.593981481481
1385,1,14728.620995370371
1385,8,14728.621099537037
1385,6,14728.621157407408
1389,1,15336.684398148149
1389,8,15336.684525462962
1389,6,15336.699930555556
1390,1,15110.76275462963
1390,8,15110.763842592592
1390,9,15110.874525462963
1390,8,15128.805289351852
1390,6,15128.805393518518
1391,1,14991.963865740741
1391,1,14992.016180555556
1391,8,14998.790381944444
1391,9,15008.935949074074
1391,8,15016.000949074074
1391,6,15016.0015625
1392,1,15268.543032407408
1392,8,15273.804907407408
1392,6,15287.669895833333
1394,1,14700.63630787037
1394,8,14701.68912037037
1394,6,14701.689201388888
1395,1,15030.902824074074
1395,1,15030.904027777779
1395,8,15034.663900462963
1395,6,15035.703368055556
1399,1,14659.728032407407
1399,8,14659.728125
1399,6,14659.728194444444
1400,1,14642.74804398148
1400,8,14642.748182870371
1400,6,14642.748252314816
1401,1,15392.80050925926
1401,8,15392.800810185185
1401,9,15392.812743055556
1401,6,15436.864710648148
1402,3,14756.789976851851
1402,1,14757.5853125
1402,8,14774.654953703704
1402,6,14774.86244212963
1403,1,14978.943773148148
1403,1,14985.97070601852
1403,8,14985.97099537037
1403,9,14991.885960648147
1403,8,15002.960810185185
1403,6,15002.961111111112
1404,1,15016.01741898148
1404,8,15016.017731481481
1404,6,15016.02900462963
1405,1,15419.703541666666
1405,8,15420.757233796296
1405,6,15425.605983796297
1406,1,15321.676793981482
1406,8,15322.990659722222
1406,6,15323.943263888888
1408,1,15231.6146875
1408,8,15233.909178240741
1408,6,15251.832719907406
1408,6,15251.832835648149
1410,1,14869.700787037036
1410,8,14869.701643518518
1410,6,14869.701770833333
1411,1,15034.986145833333
1411,8,15034.986400462964
1411,9,15037.697430555556
1411,8,15037.746273148148
1411,9,15051.687685185185
1411,8,15055.905601851851
1411,6,15055.905729166667
1412,1,15481.714328703703
1412,8,15481.886782407408
1412,6,15481.887719907407
1413,1,15124.546851851852
1413,8,15124.547268518518
1413,8,15124.549236111112
1413,6,15124.573819444444
1414,1,14987.039907407407
1414,8,14988.681817129629
1414,9,14988.695729166666
1414,8,15001.711643518518
1414,6,15001.711712962962
1415,1,15511.772951388888
1415,8,15511.773090277778
1415,6,15516.64261574074
1416,1,15533.811296296297
1416,8,15533.81357638889
1416,6,15537.700509259259
1417,1,15534.619618055556
1417,8,15538.579837962963
1417,6,15572.632465277778
1418,1,15394.83443287037
1418,8,15398.982939814814
1418,6,15400.785462962964
1419,1,15308.972974537037
1419,8,15310.768993055555
1419,9,15313.698900462963
1419,6,15313.811145833333
1421,1,14967.039247685185
1421,8,14970.927326388888
1421,6,14970.927557870371
1422,1,14963.807708333334
1422,1,14971.0378125
1422,8,14971.03798611111
1422,6,14992.805185185185
1423,1,15468.551666666666
1423,8,15468.551886574074
1423,9,15468.59263888889
1423,6,15470.566469907408
1424,1,14977.922361111112
1424,8,14994.685162037036
1424,6,15012.819143518518
1425,1,14874.651921296296
1425,8,14874.781574074073
1425,6,14874.782546296296
1426,1,14855.62116898148
1426,8,14855.62201388889
1426,6,14855.622268518518
1426,8,14855.62355324074
1426,6,14855.624050925926
1427,1,15467.763564814815
1427,8,15467.763680555556
1427,6,15474.881331018518
1428,1,14876.826493055556
1428,8,14876.83556712963
1428,9,14876.835902777777
1428,9,14876.835902777777
1428,8,14876.836157407408
1428,6,14876.83625
1428,6,14876.83625
1428,6,14880.636527777779
1429,1,15253.545590277778
1429,8,15257.624976851852
1429,9,15257.635578703705
1429,6,15257.806006944444
1430,1,15170.764212962962
1430,8,15196.67957175926
1430,6,15197.797037037037
1431,1,15013.923981481481
1431,8,15013.926689814814
1431,8,15013.927060185186
1431,6,15013.993715277778
1434,1,15007.922141203704
1434,8,15023.82261574074
1434,6,15023.942233796297
1435,1,15174.636747685185
1435,6,15174.678530092593
1436,1,15085.850810185186
1436,8,15085.851076388888
1436,9,15092.557789351851
1436,8,15097.664386574073
1436,9,15097.68244212963
1436,8,15098.792384259259
1436,9,15098.794212962963
1436,8,15099.843194444444
1436,6,15099.844236111112
1437,1,15414.896458333333
1437,8,15415.675983796296
1437,6,15441.560162037036
1438,1,14818.698321759259
1438,8,14819.824976851853
1438,6,14820.573935185184
1439,1,15422.795891203703
1439,8,15422.795983796297
1439,6,15422.799409722222
1440,1,14924.035335648148
1440,8,14924.825104166666
1440,6,14924.825833333334
1442,1,15299.953310185185
1442,1,15300.01912037037
1442,1,15300.019131944444
1442,8,15301.675891203704
1442,6,15303.76974537037
1443,1,15358.820798611112
1443,6,15358.820891203704
1444,1,15356.819224537037
1444,8,15356.938877314815
1444,6,15356.950717592592
1446,1,14783.902430555556
1446,1,14783.917662037036
1446,1,14784.573796296296
1446,8,14784.57398148148
1446,6,14784.689768518518
1446,8,14804.686481481482
1446,9,14816.644386574075
1446,8,14827.798506944444
1446,6,14827.798958333333
1447,1,15504.622534722223
1447,8,15504.690069444445
1447,6,15506.867476851852
1448,1,15425.790914351852
1448,8,15427.899768518519
1448,9,15427.902569444444
1448,6,15429.838414351852
1452,1,15076.58425925926
1452,8,15076.6946875
1452,6,15076.695185185185
1453,1,15264.627453703704
1453,8,15264.845381944444
1453,6,15264.886226851851
1453,6,15264.886226851851
1454,1,14909.914375
1454,8,14911.751122685186
1454,6,14911.819155092593
1455,1,15120.556261574075
1455,8,15120.5565625
1455,6,15120.672291666666
1456,1,15040.9290625
1456,8,15040.929988425925
1456,8,15040.930416666666
1456,8,15044.007511574075
1456,6,15084.9153125
1458,1,15238.679444444444
1458,6,15238.91398148148
1459,1,15483.704907407408
1459,8,15484.666840277778
1459,6,15484.72241898148
1461,1,14902.907453703703
1461,8,14903.854976851851
1461,6,14904.801319444445
1462,1,15511.878680555556
1462,8,15512.59199074074
1462,9,15527.555717592593
1462,6,15527.874421296296
1463,1,15219.88519675926
1463,1,15231.579270833334
1463,8,15231.642164351852
1463,6,15232.765590277777
1466,1,15552.863958333333
1466,8,15554.59869212963
1466,6,15555.600590277778
1467,1,15463.66482638889
1467,8,15463.806817129629
1467,6,15463.859305555556
1468,1,14642.762881944445
1468,1,14673.853368055556
1468,8,14673.853449074075
1468,6,14673.906261574075
1469,1,14687.963206018518
1469,8,14701.67670138889
1469,6,14725.911435185186
1470,1,15079.88962962963
1470,8,15085.912719907408
1470,6,15085.913472222222
1472,1,14687.975347222222
1472,8,14690.946550925926
1472,9,14690.946631944444
1472,8,14690.948113425926
1472,9,14690.948194444445
1472,8,14715.91375
1472,6,14715.91380787037
1473,1,15323.77574074074
1473,6,15325.00398148148
1473,6,15325.00398148148
1474,1,14930.770578703703
1474,8,14930.770844907407
1474,6,14930.771886574074
1475,1,15448.659722222223
1475,8,15448.749791666667
1475,9,15454.592592592593
1475,8,15456.877847222222
1475,6,15460.756157407408
1476,1,15076.579305555555
1476,8,15077.643078703704
1476,9,15077.64476851852
1476,8,15084.611307870371
1476,6,15084.611458333333
1477,1,15327.991030092593
1477,8,15329.74900462963
1477,6,15329.801168981481
1479,1,15063.918784722222
1479,8,15063.918969907407
1479,6,15063.919618055555
1480,1,15253.853969907408
1480,8,15253.85582175926
1480,6,15257.656585648148
1481,1,15250.802534722223
1481,8,15253.581423611111
1481,6,15253.582407407408
1482,1,15322.934247685185
1482,8,15322.935497685185
1482,6,15323.722083333334
1483,1,15482.54318287037
1483,8,15483.587673611111
1483,6,15484.602291666666
1485,1,14630.703136574075
1485,8,14657.753599537036
1485,6,14657.75366898148
1486,1,15357.961099537037
1486,8,15357.961342592593
1486,6,15357.983043981481
1488,1,15448.622939814815
1488,8,15448.772696759259
1488,6,15448.862280092593
1489,1,15490.809131944445
1489,8,15490.820486111112
1489,6,15490.838854166666
1490,8,15195.565497685186
1490,6,15195.780023148149
1491,1,14819.833564814815
1491,8,14819.834583333333
1491,9,14819.834930555555
1491,8,14859.588287037037
1491,6,14859.593888888889
1492,3,15149.669328703703
1492,1,15149.672800925926
1492,1,15154.585150462963
1492,8,15154.803344907408
1492,9,15159.67789351852
1492,8,15159.711585648149
1492,6,15159.712094907407
1493,1,15418.684768518518
1493,8,15418.684884259259
1493,6,15418.699375
1494,1,14853.871238425925
1494,1,14853.876354166667
1494,8,14853.9203125
1494,6,14853.920462962962
1496,1,15146.635162037037
1496,1,15146.635300925926
1496,8,15147.800474537036
1496,6,15153.819386574074
1496,8,15153.862604166667
1496,6,15154.560185185184
1497,1,15538.695613425925
1497,6,15539.874375
1497,6,15539.874375
1498,1,14904.686909722222
1498,8,14907.677083333334
1498,6,14907.677314814815
1499,1,14747.871643518518
1499,8,14748.644861111112
1499,9,14748.688321759259
1499,8,14748.809328703705
1499,9,14748.840740740741
1499,8,14750.814791666666
1499,9,14750.822511574073
1499,8,14756.56150462963
1499,6,14756.562835648148
1499,8,14757.831643518519
1499,9,14757.850069444445
1499,8,14764.759895833333
1499,6,14764.759976851852
1500,1,15561.886273148148
1500,6,15593.899386574074
1500,6,15593.899386574074
1502,1,15119.80306712963
1502,8,15119.803333333333
1502,9,15119.807662037038
1502,8,15125.902233796296
1502,9,15133.595439814815
1502,8,15149.680914351851
1502,6,15149.681979166666
1502,8,15149.695972222222
1502,6,15149.893877314815
1503,1,15425.623761574074
1503,8,15425.815092592593
1503,6,15425.83175925926
1504,1,14988.73599537037
1504,8,14994.836608796297
1504,6,15008.945289351852
1505,1,15548.796840277777
1505,8,15551.577951388888
1505,6,15551.588067129629
1508,1,15414.897986111111
1508,8,15415.884027777778
1508,6,15415.915300925926
1511,1,15028.011631944444
1511,8,15028.011828703704
1511,6,15028.014664351851
1512,1,15015.94119212963
1512,8,15015.941458333333
1512,6,15021.945416666667
1513,1,14987.939085648148
1513,1,14992.024108796297
1513,8,14993.005300925926
1513,6,14993.014780092593
1514,1,15071.620914351852
1514,8,15071.621284722221
1514,6,15072.922430555556
1515,1,14942.782303240741
1515,8,14943.719710648149
1515,6,14943.731921296296
1516,1,15146.627256944445
1516,1,15146.627418981481
1516,1,15153.593842592592
1516,8,15154.827708333334
1516,9,15163.83888888889
1516,6,15180.547511574074
1517,1,15254.652094907407
1517,8,15254.677986111112
1517,6,15254.68741898148
1518,1,14797.702627314815
1518,9,14803.926921296295
1518,8,14806.616099537037
1518,9,14806.678715277778
1518,8,14818.68454861111
1518,6,14818.684930555555
1520,1,15405.681863425925
1520,8,15406.688275462962
1520,6,15412.928935185186
1521,1,15503.552511574075
1521,8,15503.55292824074
1521,6,15503.701944444445
1522,1,15260.831284722222
1522,8,15260.851111111111
1522,6,15261.568645833333
1522,6,15261.575208333334
1523,1,14796.774247685185
1523,8,14799.627916666666
1523,6,14799.629467592593
1524,1,15035.691875
1524,8,15035.959918981482
1524,6,15035.960081018518
1524,6,15035.960081018518
1525,1,15232.876689814815
1525,6,15232.878391203703
1526,1,15481.835949074075
1526,8,15484.773680555556
1526,9,15490.59613425926
1526,6,15490.791284722221
1527,1,14686.820486111112
1527,1,14686.820625
1527,8,14686.82119212963
1527,6,14686.82125
1528,1,14791.90951388889
1528,1,14791.916921296297
1528,1,14791.917037037038
1528,8,14792.65357638889
1528,6,14792.675787037037
1528,8,14795.53994212963
1528,2,14795.540046296297
1528,6,14795.54013888889
1528,8,14795.54082175926
1528,2,14795.540879629629
1528,6,14795.550335648148
1529,1,15181.89576388889
1529,8,15182.570324074075
1529,6,15182.68988425926
1530,1,15162.611550925925
1530,1,15162.79625
1530,8,15163.767511574075
1530,6,15163.7684375
1531,1,15376.96261574074
1531,8,15376.973194444445
1531,6,15376.979282407407
1532,1,14865.92738425926
1532,8,14868.555231481481
1532,6,14868.55548611111
1533,1,15014.016631944445
1533,8,15014.017465277779
1533,8,15014.021469907408
1533,6,15015.768055555556
1533,8,15020.70048611111
1533,6,15023.91693287037
1534,1,14622.881608796297
1534,8,14635.743611111111
1534,6,14635.74369212963
1536,1,15478.658877314814
1536,8,15483.554363425927
1536,6,15490.697800925926
1537,1,15450.677916666667
1537,8,15464.642476851852
1537,9,15464.66107638889
1537,6,15467.825775462963
1538,1,14977.708541666667
1538,8,14978.962337962963
1538,6,14978.962754629629
1539,1,15146.652361111112
1539,8,15146.78519675926
1539,9,15146.785277777777
1539,8,15146.845266203703
1539,6,15146.84537037037
1540,1,15153.874097222222
1540,1,15153.874328703703
1540,8,15154.57616898148
1540,9,15154.680289351852
1540,8,15160.597777777777
1540,6,15160.599780092592
1541,1,15146.58056712963
1541,1,15146.580729166666
1541,8,15152.641909722222
1541,6,15156.66630787037
1542,1,14872.909386574074
1542,8,14874.890555555556
1542,6,14874.89173611111
1544,1,15315.702708333334
1544,6,15315.703090277777
1545,1,15078.632986111112
1545,8,15079.692951388888
1545,6,15079.693310185185
1546,1,15189.758344907408
1546,8,15190.63736111111
1546,9,15190.678391203704
1546,6,15209.710011574074
1546,8,15215.566296296296
1546,8,15215.91386574074
1546,6,15219.61451388889
1546,6,15219.614525462963
1547,1,15023.798159722222
1547,8,15023.798472222223
1547,6,15023.813506944445
1548,1,15512.916793981482
1548,8,15513.65820601852
1548,6,15513.837777777779
1549,1,14865.574409722221
1549,8,14865.574606481481
1549,6,14872.567615740742
1550,1,15477.913645833334
1550,6,15477.913842592592
1551,1,14903.627708333333
1551,8,14908.689097222223
1551,6,14908.68929398148
1552,1,15513.82991898148
1552,8,15513.830069444444
1552,6,15516.846898148147
1554,1,14964.7190625
1554,8,14964.805185185185
1554,6,14970.968877314815
1555,1,15482.873703703704
1555,8,15483.553854166666
1555,6,15483.607824074074
1556,1,15163.588553240741
1556,8,15163.589270833334
1556,6,15163.598946759259
1557,1,14831.566469907408
1557,1,14838.901342592593
1557,8,14855.833611111111
1557,9,14855.833773148148
1557,8,14858.617048611111
1557,6,14858.619340277777
1557,8,14858.680046296296
1557,9,14858.680138888889
1557,8,14858.827476851851
1557,6,14858.82787037037
1558,1,15336.926354166666
1558,8,15336.93980324074
1558,6,15336.941203703704
1559,1,15450.545023148148
1559,8,15450.545127314816
1559,6,15450.809884259259
1559,6,15450.809895833334
1560,1,15210.786284722222
1560,8,15210.812523148148
1560,6,15210.81517361111
1561,1,14721.559074074074
1561,8,14721.568113425927
1561,6,14732.547233796296
1563,1,15339.002789351853
1563,8,15342.708854166667
1563,6,15355.915810185184
1564,1,15441.868923611111
1564,8,15441.882708333333
1564,6,15442.565046296297
1565,1,15034.894849537037
1565,8,15034.90287037037
1565,6,15036.797395833333
1566,1,15547.551655092593
1566,8,15547.680173611112
1566,6,15547.861898148149
1567,1,14921.91980324074
1567,8,14921.920034722221
1567,9,14921.981331018518
1567,8,14936.815509259259
1567,6,14936.815613425926
1568,1,15188.627488425926
1568,8,15188.681030092592
1568,6,15188.681875
1569,1,15433.798344907407
1569,8,15433.82505787037
1569,6,15433.843969907408
1572,1,14816.833587962963
1572,1,14818.816550925925
1572,8,14818.816701388889
1572,6,14818.816805555556
1573,1,15303.77275462963
1573,6,15303.804953703704
1575,1,15113.906608796296
1575,8,15113.906898148149
1575,9,15114.861805555556
1575,8,15121.848865740742
1575,6,15121.849386574075
1575,8,15131.547013888889
1575,6,15131.586886574074
1576,1,14812.685277777779
1576,8,14817.6803125
1576,6,14817.680405092593
1578,1,15161.578148148148
1578,8,15161.627696759258
1578,6,15162.912465277777
1579,1,14911.849629629629
1579,8,14911.849780092592
1579,6,14911.849872685185
1581,1,14882.888495370371
1581,8,14882.909652777778
1581,6,14883.606296296297
1582,1,14876.689629629629
1582,8,14880.689317129629
1582,6,14880.797118055556
1582,6,14880.797118055556
1583,1,15009.008958333334
1583,8,15023.825069444445
1583,6,15026.958912037036
1584,1,15007.767141203703
1584,8,15007.767291666667
1584,6,15007.78962962963
1585,1,14754.581493055555
1585,8,14757.77318287037
1585,6,14757.773483796296
1586,1,15274.904375
1586,8,15278.810011574074
1586,6,15287.035416666668
1587,1,15552.864837962963
1587,8,15554.7596875
1587,9,15566.913356481482
1587,6,15579.62474537037
1588,1,15390.73068287037
1588,8,15390.768148148149
1588,6,15391.778078703705
1589,1,14720.910185185185
1589,8,14746.903958333334
1589,6,14749.612766203703
1590,1,15002.813449074074
1590,8,15010.025625
1590,6,15012.959479166666
1591,1,15475.59224537037
1591,8,15475.592465277778
1591,6,15475.65991898148
1592,1,15496.80054398148
1592,8,15496.800625
1592,9,15496.80724537037
1592,6,15517.687766203704
1593,1,14853.877361111112
1593,8,14862.889027777777
1593,6,14873.619212962964
1594,1,14712.661342592593
1594,8,14712.856400462962
1594,6,14712.856446759259
1594,8,14712.856967592592
1594,2,14712.857002314815
1594,6,14712.857048611111
1594,8,14712.85730324074
1594,2,14712.857349537036
1594,6,14712.857476851852
1595,1,14953.745300925926
1595,8,14956.723206018518
1595,9,14956.770277777778
1595,8,14957.95556712963
1595,9,14957.983634259259
1595,8,14970.684895833334
1595,6,14970.685150462963
1596,1,15414.98556712963
1596,8,15416.019780092593
1596,6,15418.893703703703
1597,1,14867.718981481481
1597,8,14867.720023148147
1597,6,14867.72019675926
1598,1,15365.805810185186
1598,8,15365.832210648148
1598,6,15365.93693287037
1598,6,15365.936944444444
1599,1,15373.809328703705
1599,8,15379.677476851852
1599,6,15380.764525462962
1600,1,15271.663657407407
1600,8,15271.664120370371
1600,6,15271.891979166667
1601,1,15432.919791666667
1601,8,15435.5625
1601,6,15435.919270833334
1602,1,15420.95144675926
1602,8,15421.89170138889
1602,6,15426.666284722221
1606,1,15176.660150462963
1606,8,15176.660289351852
1606,9,15176.664918981482
1606,6,15184.77869212963
1606,8,15190.56863425926
1606,9,15190.597002314815
1606,6,15197.68462962963
1607,1,15216.56193287037
1607,8,15217.577164351851
1607,6,15224.833055555555
1608,1,15301.878993055556
1608,8,15301.879097222221
1608,6,15301.924479166666
1611,1,15146.876631944444
1611,1,15146.883460648149
1611,8,15147.787488425925
1611,6,15147.78761574074
1612,1,15077.875208333333
1612,8,15077.87542824074
1612,6,15078.896724537037
1613,1,14952.93351851852
1613,8,14953.672465277778
1613,6,14953.890393518519
1614,1,15043.961875
1614,8,15044.726064814815
1614,6,15044.7265625
1616,1,15096.837881944444
1616,8,15096.838101851852
1616,6,15096.900532407408
1617,1,14819.545405092593
1617,9,14819.62037037037
1617,8,14853.887291666666
1617,6,14853.887384259258
1618,1,14901.875717592593
1618,8,14901.876087962963
1618,6,14901.876747685184
1619,1,15447.84511574074
1619,6,15447.84554398148
1619,6,15447.84554398148
1620,1,15365.800092592594
1620,8,15373.806597222223
1620,9,15376.78894675926
1620,8,15376.969895833334
1620,9,15379.016979166667
1620,6,15380.679039351851
1621,1,14625.049386574074
1621,8,14641.678078703704
1621,6,14641.687881944445
1622,1,14950.684525462962
1622,1,14953.972708333333
1622,8,14953.972997685185
1622,9,14954.02539351852
1622,9,14954.025405092592
1622,8,14954.025636574073
1622,6,14954.025868055556
1623,1,15286.759733796296
1623,8,15289.900358796296
1623,6,15300.719479166666
1624,1,15131.781099537036
1624,8,15131.781793981481
1624,6,15131.92
1625,1,14944.93800925926
1625,8,14944.94037037037
1625,6,14945.775717592593
1626,1,15350.932777777778
1626,8,15351.820798611112
1626,6,15393.889768518518
1627,1,15285.72306712963
1627,8,15285.723217592593
1627,6,15285.76179398148
1628,1,15302.750717592593
1628,8,15302.822199074075
1628,6,15302.822731481481
1629,1,15147.907569444444
1629,1,15147.907743055555
1629,1,15148.765902777777
1629,8,15148.766006944445
1629,6,15148.766724537038
1630,1,15551.690069444445
1630,8,15573.642372685184
1630,6,15573.914594907408
1631,1,14986.800081018519
1631,8,14986.803101851852
1631,6,14986.803194444445
1632,1,15420.806956018518
1632,8,15420.92337962963
1632,6,15421.938344907407
1633,1,14964.782523148147
1633,1,14995.827349537038
1633,8,14995.827476851851
1633,6,14999.8003125
1634,1,15420.902175925927
1634,8,15420.902488425925
1634,6,15422.935578703704
1635,1,15069.86494212963
1635,8,15069.86519675926
1635,6,15069.891724537038
1636,1,14964.738101851852
1636,8,14964.756921296297
1636,6,14988.760266203704
1637,1,15264.900474537037
1637,6,15268.630833333333
1637,6,15268.630844907408
1638,1,15090.62457175926
1638,8,15090.624907407408
1638,6,15090.637314814814
1639,1,15244.77224537037
1639,8,15244.77431712963
1639,6,15244.894085648148
1640,1,14940.041006944444
1640,8,14942.667569444444
1640,6,14942.674027777777
1641,1,14970.901215277778
1641,1,14995.832418981481
1641,1,14995.832430555556
1641,8,14995.8325
1641,9,14999.690335648149
1641,8,15000.712673611111
1641,6,15000.712835648148
1642,1,15412.673784722223
1642,8,15425.56099537037
1642,9,15425.581527777778
1642,6,15429.83267361111
1643,1,15205.553819444445
1643,9,15205.56349537037
1643,6,15212.859386574075
1644,1,15246.583113425926
1644,8,15246.599108796296
1644,6,15246.60130787037
1645,1,15329.76912037037
1645,6,15329.825115740741
1646,1,15338.6715625
1646,8,15338.671828703704
1646,6,15342.719247685185
1647,1,15216.873912037037
1647,8,15219.889652777778
1647,6,15219.891793981482
1648,1,15092.886122685186
1648,8,15093.95056712963
1648,6,15093.954733796296
1649,1,15469.70599537037
1649,8,15469.807928240742
1649,6,15469.853900462964
1651,1,15093.763206018519
1651,8,15097.69550925926
1651,9,15103.773541666667
1651,6,15111.8425
1652,1,14650.844305555556
1652,1,14664.80607638889
1652,8,14664.809386574074
1652,6,14684.060150462963
1653,1,15350.016550925926
1653,8,15352.040347222222
1653,6,15356.99050925926
1654,1,14768.692604166667
1654,8,14769.553738425926
1654,6,14769.554108796296
1656,1,15243.834224537037
1656,6,15244.57800925926
1657,1,14837.681655092592
1657,8,14837.826805555556
1657,6,14845.604965277778
1659,1,15159.795659722222
1659,1,15162.582696759258
1659,8,15162.869317129629
1659,6,15162.869409722221
1660,1,15499.572361111112
1660,8,15499.689189814815
1660,6,15503.821574074074
1661,1,15237.582314814816
1661,8,15237.610648148147
1661,6,15237.75670138889
1662,1,14894.799571759258
1662,1,14894.799768518518
1662,8,14894.799895833334
1662,6,14911.786458333334
1665,1,15406.03880787037
1665,8,15406.044942129629
1665,6,15407.957789351853
1666,1,15273.656423611112
1666,8,15274.601597222223
1666,9,15274.660520833333
1666,6,15294.967835648149
1667,1,15086.596400462962
1667,8,15086.602372685185
1667,6,15086.602615740741
1668,1,15070.690081018518
1668,8,15070.69116898148
1668,6,15077.805185185185
1669,1,15282.74712962963
1669,8,15282.747291666667
1669,6,15285.773252314815
1670,1,14812.899155092593
1670,8,14813.903240740741
1670,9,14813.90605324074
1670,8,14817.865405092592
1670,6,14817.865486111112
1672,1,15104.645289351853
1672,8,15104.665081018518
1672,9,15104.903541666667
1672,8,15105.654097222223
1672,6,15105.654224537036
1673,1,15441.652164351852
1673,8,15441.652361111112
1673,6,15442.663321759259
1676,3,14832.663125
1676,1,14832.6646875
1676,8,14832.664780092593
1676,6,14832.677060185186
1677,1,15261.623831018518
1677,8,15261.624016203703
1677,6,15261.842824074074
1678,8,15310.766770833334
1678,6,15310.993541666667
1680,1,15392.87636574074
1680,8,15393.817222222222
1680,9,15412.954641203703
1680,6,15427.602511574074
1682,1,15588.624641203704
1682,8,15588.671261574074
1682,6,15604.577777777778
1683,1,15462.918912037037
1683,8,15462.919085648147
1683,6,15463.662534722222
1684,1,14817.82931712963
1684,1,14817.862627314815
1684,8,14819.817615740742
1684,9,14819.817708333334
1684,8,14819.818935185185
1684,9,14819.826747685185
1684,8,14819.862858796296
1684,6,14819.863125
1685,1,15175.69857638889
1685,8,15175.797152777777
1685,9,15175.797476851852
1685,9,15212.848541666666
1685,6,15215.561018518518
1686,1,15322.669039351851
1686,6,15322.716701388888
