CaseID,Activity,Timestamp
181547,3,15282.056956018518
181547,3,15282.161030092593
181547,3,15283.175115740742
181547,3,15283.812951388889
181547,3,15285.903796296296
181550,1,15280.77857638889
181553,3,15280.882256944444
181553,3,15280.898784722222
181553,3,15280.903518518518
181553,3,15281.085081018518
181553,3,15281.859722222222
181553,3,15281.890729166667
181553,5,15281.913321759259
181553,5,15288.781238425925
181553,6,15292.740023148148
181553,6,15292.954409722222
181556,3,15280.788564814815
181556,5,15287.734282407408
181556,5,15288.044652777779
181556,6,15289.907349537038
181562,3,15280.887106481481
181562,3,15280.913483796296
181562,5,15285.758518518518
181562,6,15287.94619212963
181562,4,15287.969733796297
181562,6,15287.978310185184
181562,6,15287.981087962962
181562,6,15287.991145833334
181565,3,15280.900578703704
181565,3,15281.08008101852
181565,3,15281.081574074075
181565,3,15281.084004629629
181565,5,15287.722268518519
181565,5,15289.104699074074
181565,5,15289.833819444444
181565,6,15290.76366898148
181565,6,15290.763819444444
181565,6,15292.732881944445
181565,6,15292.737175925926
181565,6,15292.73835648148
181565,6,15292.787604166666
181565,6,15292.800868055556
181568,3,15281.037361111112
181568,3,15281.087071759259
181568,3,15281.1103125
181568,5,15281.120543981482
181568,5,15289.043078703704
181568,5,15297.060138888888
181568,5,15297.061631944445
181568,5,15299.979652777778
181568,5,15301.055810185186
181568,5,15303.173958333333
181568,5,15306.960219907407
181568,5,15306.999224537038
181568,5,15308.115972222222
181568,5,15308.186666666666
181571,3,15280.80732638889
181571,3,15280.811979166667
181571,3,15280.814155092592
181571,5,15285.756041666667
181571,6,15289.011805555556
181577,1,15280.873159722221
181580,1,15280.82349537037
181580,1,15280.87431712963
181583,3,15280.904953703704
181583,3,15281.08949074074
181586,1,15280.82855324074
181586,1,15280.897719907407
181586,1,15280.901319444445
181586,1,15280.905844907407
181586,3,15280.95181712963
181586,3,15281.094976851851
181586,3,15281.0984375
181586,5,15281.098877314815
181586,5,15289.03931712963
181586,5,15293.09394675926
181586,5,15297.185798611112
181586,5,15299.995787037036
181589,3,15280.915092592593
181589,3,15281.092164351852
181589,3,15281.895243055556
181589,3,15282.152152777779
181589,3,15283.181145833334
181589,3,15283.837939814815
181589,3,15285.911377314815
181589,3,15286.772893518519
181589,3,15287.105405092592
181589,3,15287.16398148148
181589,3,15288.739375
181589,5,15297.16269675926
181589,5,15299.810775462964
181589,6,15302.003148148147
181592,3,15280.871493055556
181592,3,15280.922418981481
181592,3,15280.928252314814
181592,5,15287.861608796296
181592,5,15289.784583333334
181592,6,15293.142337962963
181595,3,15280.841585648148
181595,3,15280.849224537036
181598,1,15280.916875
181598,3,15280.978576388889
181598,5,15287.959872685185
181598,5,15287.982685185185
181598,5,15288.777905092593
181598,6,15293.00025462963
181598,4,15293.029039351852
181598,4,15293.029247685185
181598,4,15293.810034722223
181598,4,15293.812164351852
181598,4,15295.968761574075
181598,4,15296.722847222221
181598,4,15296.869548611112
181598,6,15296.890347222223
181598,6,15296.891296296297
181604,3,15280.912002314815
181604,5,15287.85025462963
181604,5,15287.993287037038
181607,3,15280.90568287037
181607,3,15280.907175925926
181607,3,15281.793287037037
181607,3,15281.797824074074
181607,3,15282.803796296297
181607,3,15282.851087962963
181607,3,15282.870659722223
181607,3,15283.103113425926
181607,3,15283.794467592592
181607,3,15285.849398148148
181607,3,15286.048414351852
181607,3,15286.05767361111
181607,3,15286.105023148148
181607,3,15286.108125
181607,3,15286.108402777778
181607,3,15286.78587962963
181607,3,15287.932060185185
181607,5,15297.0625
181607,5,15299.979560185186
181607,5,15300.826770833333
181607,5,15300.82869212963
181607,5,15300.95388888889
181607,5,15301.043136574073
181607,5,15301.044942129629
181607,5,15303.172835648149
181607,5,15304.109618055556
181607,5,15304.794282407407
181607,5,15307.151840277778
181607,5,15307.966863425925
181607,5,15309.15712962963
181607,5,15314.999189814815
181607,5,15315.1315625
181607,5,15315.131770833334
181607,5,15316.986388888889
181607,5,15320.593773148148
181607,5,15320.792303240742
181607,5,15320.983240740741
181607,5,15321.067858796296
181607,5,15321.068379629629
181607,5,15321.203055555556
181607,5,15321.79886574074
181607,5,15322.142905092593
181607,5,15322.716168981482
181607,5,15322.719849537038
181607,5,15322.721608796297
181607,5,15322.737337962963
181613,1,15280.917939814815
181613,3,15280.99386574074
181613,5,15281.00912037037
181613,5,15288.020833333334
181625,1,15280.91962962963
181628,1,15280.884293981482
181631,3,15280.933171296296
181631,3,15280.957662037037
181631,3,15280.971122685185
181631,5,15286.852534722222
181631,5,15294.854178240741
181631,5,15297.881828703703
181631,5,15316.106875
181631,5,15317.11699074074
181631,5,15317.7190625
181634,1,15280.894953703704
181634,1,15280.896701388889
181634,3,15280.898055555555
181637,3,15280.899791666667
181637,3,15280.949641203704
181637,5,15287.76787037037
181637,6,15289.706493055555
181640,1,15280.900127314815
181640,1,15281.593807870371
181640,1,15281.719166666666
181640,3,15281.725740740741
181640,3,15281.990949074074
181640,3,15282.133194444445
181640,3,15283.101238425927
181640,3,15283.873425925925
181640,3,15286.758101851852
181640,3,15287.161828703704
181640,3,15289.003009259259
181640,3,15289.873541666666
181640,3,15290.813738425926
181640,3,15290.859699074073
181640,3,15290.877488425926
181640,3,15293.128078703703
181640,3,15293.809803240742
181640,3,15294.094803240741
181640,3,15311.15494212963
181643,1,15280.945787037037
181646,1,15280.959710648149
181649,1,15280.964282407407
181649,3,15281.030555555555
181649,5,15281.031597222222
181649,5,15281.032731481482
181649,5,15289.039247685185
181649,5,15293.093148148148
181649,5,15308.873483796297
181649,5,15311.719363425926
181652,3,15280.996157407408
181652,3,15281.103796296296
181652,3,15281.897395833334
181652,3,15282.130092592593
181652,3,15282.162430555556
181652,3,15283.176377314814
181652,3,15283.834791666666
181652,3,15285.954444444444
181652,3,15286.758796296297
181652,3,15287.161793981482
181652,3,15289.002581018518
181652,3,15289.185324074075
181652,3,15311.71900462963
181655,1,15280.931273148148
181655,3,15280.949282407408
181655,5,15281.82414351852
181655,5,15281.985046296297
181655,6,15282.006006944444
181655,6,15282.01599537037
181655,4,15282.038460648148
181655,4,15282.10582175926
181655,4,15282.142314814815
181655,4,15282.934421296297
181655,4,15282.941909722222
181655,4,15282.951157407408
181658,3,15281.002511574074
181658,5,15281.003819444444
181658,5,15287.973402777778
181658,5,15290.152118055556
181658,5,15293.180011574073
181658,5,15297.202824074075
181658,5,15297.855694444444
181658,5,15300.002094907408
181658,5,15301.090960648147
181658,5,15303.190208333333
181658,5,15311.719328703704
181661,3,15281.000451388889
181661,3,15281.012326388889
181661,3,15281.06633101852
181661,3,15281.069907407407
181661,5,15287.767986111112
181661,6,15291.877939814814
181664,1,15280.999016203703
181664,1,15280.999872685185
181664,3,15281.042881944444
181664,5,15281.047685185185
181664,5,15281.05054398148
181664,5,15286.819733796296
181664,5,15294.892442129629
181664,5,15295.781585648148
181664,5,15296.824953703705
181664,6,15300.955914351853
181664,6,15301.004016203704
181664,6,15310.835659722223
181664,6,15316.723831018518
181664,6,15316.750289351852
181667,1,15280.958564814815
181667,3,15280.965821759259
181667,5,15280.96736111111
181667,5,15287.932268518518
181667,5,15294.886863425925
181667,5,15299.784976851852
181667,5,15299.829907407408
181667,5,15300.123113425925
181667,5,15300.820277777777
181667,6,15302.712337962963
181667,6,15302.750694444445
181679,3,15281.019872685185
181679,5,15281.020717592593
181679,5,15288.036354166667
181679,5,15288.77798611111
181679,6,15292.875393518518
181679,6,15292.966342592592
181679,6,15292.981076388889
181682,3,15281.005625
181682,3,15281.065381944445
181682,3,15281.066851851852
181682,3,15281.070023148148
181682,5,15281.070752314814
181682,5,15288.921030092593
181682,5,15288.927777777777
181682,5,15290.186041666666
181682,5,15290.781724537037
181682,5,15290.881712962962
181682,5,15290.89150462963
181682,5,15290.915324074074
181682,5,15294.205902777778
181682,5,15295.129722222222
181688,1,15281.014270833333
181688,3,15281.018310185185
181688,5,15281.019074074075
181688,5,15286.746215277777
181688,6,15286.786944444444
181691,1,15281.014537037037
181691,3,15281.022303240741
181691,5,15281.025405092592
181691,5,15288.028055555556
181691,5,15288.05767361111
181691,5,15288.069247685185
181691,5,15292.821851851852
181691,6,15293.990659722222
181691,4,15294.066296296296
181691,4,15294.082037037037
181691,4,15294.104270833333
181691,4,15295.972025462963
181691,4,15295.975914351851
181691,4,15302.778784722223
181691,4,15303.001875
181691,4,15303.930069444445
181691,6,15303.946006944445
181694,1,15281.031192129629
181694,3,15281.086805555555
181694,3,15281.862222222222
181694,3,15281.906666666666
181694,3,15281.909733796296
181694,3,15281.914467592593
181694,3,15296.593807870371
181694,3,15308.886122685186
181694,3,15309.091851851852
181694,3,15309.171689814815
181700,3,15281.074513888889
181703,1,15281.033680555556
181709,3,15281.133460648149
181709,3,15281.140023148148
181709,3,15281.146006944444
181709,5,15281.147488425926
181709,5,15287.044895833333
181709,5,15287.045740740741
181709,5,15288.787222222221
181709,6,15289.78232638889
181709,4,15289.783611111112
181709,4,15292.78795138889
181709,4,15292.828611111112
181712,1,15281.107638888889
181712,3,15281.108240740741
181712,3,15281.164016203704
181712,3,15281.968414351852
181712,5,15281.97005787037
181712,5,15281.971875
181712,5,15288.051296296297
181712,6,15289.939444444444
181712,4,15289.992534722222
181712,6,15292.635775462963
181712,6,15292.699849537037
181712,4,15292.70013888889
181712,4,15292.848761574074
181712,6,15292.896157407407
181715,1,15281.10861111111
181715,3,15281.165960648148
181715,3,15282.126041666666
181715,3,15282.126145833334
181715,3,15282.130243055555
181715,3,15282.158101851852
181718,3,15281.147280092593
181721,1,15281.10886574074
181724,3,15281.163356481482
181724,3,15281.953472222222
181724,3,15282.13173611111
181724,3,15282.873194444444
181724,3,15282.95400462963
181724,3,15283.804965277777
181724,3,15285.853796296296
181724,3,15286.000543981481
181724,3,15286.107488425925
181724,3,15286.784710648148
181724,3,15286.798599537036
181724,3,15287.062025462963
181724,3,15287.821643518519
181724,3,15289.19488425926
181724,3,15290.791041666667
181724,3,15290.791284722221
181724,3,15293.142650462964
181724,3,15293.870752314815
181724,3,15294.146377314815
181724,3,15309.000555555556
181724,3,15310.183483796296
181724,3,15311.719050925925
181730,3,15281.162152777777
181730,3,15281.94568287037
181730,5,15287.766111111112
181730,6,15290.067939814815
181733,1,15281.109548611112
181736,3,15281.17199074074
181739,1,15281.126493055555
181739,3,15281.127048611112
181739,3,15281.127731481482
181739,3,15281.17394675926
181739,3,15281.192986111111
181745,3,15281.17542824074
181745,5,15281.175798611112
181745,5,15289.041111111112
181745,5,15290.206412037038
181748,3,15281.155613425926
181748,5,15281.158877314814
181748,5,15289.061689814815
181748,5,15293.09673611111
181748,5,15299.95508101852
181748,5,15300.124826388888
181748,5,15307.148402777777
181748,5,15310.121793981481
181748,5,15310.130879629629
181748,5,15310.147581018518
181751,1,15281.141469907407
181754,3,15281.145462962962
181754,5,15283.14951388889
181754,5,15283.151087962962
181754,5,15289.07400462963
181754,5,15289.07792824074
181754,5,15294.819849537036
181754,6,15296.78818287037
181757,3,15281.174895833334
181757,3,15281.756782407407
181760,3,15281.177488425927
181760,3,15288.080208333333
181760,3,15288.086666666666
181760,3,15304.103564814815
181760,3,15309.050648148148
181760,3,15311.719085648148
181763,1,15281.194270833334
181766,3,15281.180381944445
181766,3,15281.185173611111
181766,5,15289.077141203703
181766,5,15293.165810185184
181766,5,15297.178043981481
181769,3,15281.196354166666
181769,3,15281.203229166667
181772,3,15281.195775462964
181772,3,15281.2134375
181772,5,15287.828391203704
181772,5,15288.784131944445
181772,6,15292.95392361111
181775,3,15281.198460648147
181775,3,15281.980763888889
181775,3,15282.133287037037
181775,3,15283.049189814816
181775,3,15283.069224537037
181775,3,15283.137025462964
181775,3,15283.137141203704
181775,3,15283.150671296296
181775,3,15283.825659722223
181775,3,15285.908194444444
181775,3,15286.734837962964
181775,3,15286.830254629629
181775,3,15286.834201388889
181775,3,15288.713217592593
181775,3,15288.791458333333
181775,3,15290.790462962963
181775,3,15290.791412037037
181775,3,15296.987465277778
181775,3,15297.813252314814
181775,3,15310.816736111112
181775,3,15311.71912037037
181778,3,15281.170208333333
181778,5,15289.066504629629
181778,5,15289.167824074075
181778,5,15311.719398148149
181781,1,15281.194930555555
181781,3,15281.746666666666
181781,3,15281.766296296297
181781,5,15281.767280092592
181781,5,15281.768101851852
181781,5,15290.14431712963
181781,5,15293.141365740741
181781,5,15298.000023148148
181781,5,15300.010393518518
181781,5,15301.095833333333
181781,5,15303.205486111112
181781,5,15308.1675
181781,5,15309.8253125
181781,6,15314.196608796296
181784,3,15281.200277777778
181784,3,15281.989502314815
181784,3,15282.15693287037
181784,3,15282.925682870371
181784,5,15282.92681712963
181784,5,15288.047789351851
181784,6,15291.819722222222
181784,4,15292.718425925927
181784,4,15292.94630787037
181784,4,15293.091238425926
181784,4,15293.094328703704
181784,6,15293.123703703704
181787,3,15281.717916666666
181787,5,15281.735856481482
181787,5,15285.775625
181787,6,15288.054143518519
181793,3,15281.745613425926
181793,5,15285.788368055555
181793,6,15288.015439814815
181793,4,15288.115335648148
181793,4,15288.213761574074
181793,4,15288.832685185185
181793,4,15289.73238425926
181793,6,15289.773043981482
181799,3,15281.205520833333
181799,3,15282.166087962964
181799,3,15282.743321759259
181799,3,15282.959652777778
181799,3,15282.997800925927
181799,3,15283.118842592592
181799,3,15283.198842592592
181799,5,15283.199826388889
181799,5,15292.781967592593
181799,5,15294.204131944445
181799,5,15296.873020833333
181799,5,15305.027569444444
181799,5,15307.038541666667
181799,5,15307.813599537038
181799,6,15309.726898148148
181799,6,15309.90386574074
181799,6,15309.926539351853
181799,4,15309.926840277778
181799,4,15310.113344907408
181799,4,15310.7575
181799,4,15310.776018518518
181799,4,15310.959166666667
181799,4,15311.129930555555
181799,4,15311.131759259259
181799,4,15311.860601851851
181799,4,15311.861030092592
181799,4,15314.87363425926
181799,4,15314.985335648149
181799,4,15314.98724537037
181799,4,15315.110034722222
181799,4,15315.82517361111
181799,4,15315.94582175926
181799,4,15317.207962962962
181799,4,15320.753101851851
181799,6,15320.772523148149
181799,4,15320.779872685185
181799,4,15320.905081018518
181799,4,15321.070266203704
181799,4,15321.152800925925
181799,4,15322.210196759259
181799,6,15322.655613425926
181799,6,15322.803032407408
181799,6,15322.905868055555
181799,6,15322.945497685185
181799,6,15323.682928240742
181799,6,15323.718761574075
181799,6,15323.742430555556
181799,6,15323.765555555556
181799,6,15323.781655092593
181799,4,15323.800868055556
181799,4,15323.924814814814
181799,4,15323.977835648147
181799,4,15324.041099537037
181799,4,15324.159456018519
181799,4,15324.905185185185
181799,4,15324.912928240741
181799,4,15325.151608796295
181799,4,15329.763055555555
181799,4,15330.104699074074
181799,4,15330.741261574074
181799,4,15330.91670138889
181799,4,15331.095462962963
181799,4,15331.189317129629
181799,4,15332.092777777778
181799,4,15335.97099537037
181799,4,15335.980810185185
181799,6,15335.991574074074
181802,1,15281.719768518518
181808,3,15281.755879629629
181808,3,15281.993796296296
181808,3,15282.134143518519
181808,3,15282.935046296296
181808,3,15283.82005787037
181814,3,15281.783090277779
181814,3,15281.810972222222
181814,5,15285.796770833333
181814,6,15288.022581018518
181817,3,15281.785243055556
181817,3,15281.83613425926
181817,3,15281.842592592593
181817,3,15281.857893518518
181817,3,15282.058009259259
181817,3,15283.067083333333
181817,3,15283.201516203704
181817,3,15283.852708333334
181817,3,15285.915462962963
181817,3,15286.122280092593
181817,3,15286.144224537036
181817,3,15286.161087962962
181829,3,15281.788125
181829,3,15282.015266203704
181829,5,15290.036215277778
181829,5,15293.159976851852
181829,5,15297.874988425925
181829,5,15300.010902777778
181829,5,15301.096273148149
181829,5,15303.206944444444
181829,5,15312.719131944445
181835,3,15281.786296296295
181835,3,15281.789895833334
181835,3,15282.046319444444
181835,3,15282.047118055556
181835,3,15282.070891203704
181838,1,15281.77482638889
181838,1,15281.80607638889
181841,1,15281.756793981482
181841,3,15281.773217592592
181841,3,15281.994652777777
181841,3,15282.134641203704
181841,3,15283.067650462963
181841,3,15283.200844907407
181841,3,15283.853333333333
181841,3,15283.868344907407
181841,3,15283.882418981482
181841,3,15285.920902777778
181841,3,15286.775729166666
181841,3,15286.776689814815
181841,3,15289.96675925926
181841,3,15290.818564814816
181841,3,15302.909409722222
181841,3,15310.817974537036
181841,3,15311.719155092593
181844,3,15281.791851851853
181844,3,15281.883287037037
181844,5,15289.770613425926
181844,5,15293.138726851852
181844,5,15293.143912037038
181844,5,15293.143981481482
181844,5,15293.144513888888
181844,5,15293.668402777777
181844,6,15293.672152777777
181847,3,15281.793090277777
181847,3,15281.794780092592
181847,3,15282.050462962963
181850,1,15281.758275462964
181853,1,15281.759814814815
181856,1,15281.763333333334
181859,1,15281.792164351851
181862,1,15281.79361111111
181879,1,15281.77806712963
181885,3,15281.732592592592
181885,3,15281.733483796297
181885,5,15281.733657407407
181885,5,15281.735520833334
181885,5,15281.737488425926
181885,5,15290.025520833333
181885,5,15293.088506944445
181885,5,15297.180335648149
181885,5,15299.997349537038
181891,2,15281.765289351852
181891,2,15281.787326388889
181894,3,15281.770277777778
181894,3,15282.884050925926
181894,3,15282.89193287037
181894,5,15282.892997685185
181894,5,15291.03181712963
181894,5,15291.032407407407
181894,5,15291.034097222222
181894,5,15299.942858796296
181894,5,15307.828726851852
181894,6,15309.915590277778
181894,4,15309.928148148148
181894,4,15314.712858796296
181894,4,15314.86068287037
181894,4,15314.92486111111
181894,4,15315.961539351852
181894,4,15318.832928240741
181894,4,15318.856724537038
181894,4,15320.833784722223
181894,4,15320.967430555556
181894,4,15321.074236111112
181894,4,15321.94505787037
181894,4,15322.712534722223
181894,4,15323.143194444445
181894,4,15323.906574074073
181894,4,15325.964074074074
181894,4,15327.792581018519
181894,6,15327.875057870371
181900,1,15281.795868055555
181900,3,15281.807789351851
181900,5,15281.80866898148
181900,5,15281.835833333333
181900,5,15287.756261574074
181900,5,15287.850810185186
181900,5,15287.85380787037
181900,5,15288.03849537037
181900,6,15288.763483796296
181909,1,15281.803402777778
181912,3,15281.827523148148
181912,3,15282.051261574074
181912,3,15282.139340277778
181912,5,15286.724247685184
181912,6,15288.673726851852
181912,4,15288.740162037036
181912,4,15288.746990740741
181912,4,15288.755347222223
181915,3,15281.834583333333
181915,5,15281.83517361111
181915,5,15290.03150462963
181915,5,15293.15605324074
181915,5,15295.800601851852
181915,6,15296.923055555555
181915,4,15296.923368055555
181915,4,15296.97931712963
181915,4,15296.9878125
181915,4,15296.992997685185
181915,4,15297.022847222222
181915,4,15297.028888888888
181915,4,15297.210266203703
181915,4,15299.922453703704
181915,6,15299.95025462963
181915,6,15299.968518518519
181918,1,15281.855798611112
181918,3,15281.891099537037
181918,3,15282.095081018519
181918,5,15282.099340277779
181918,5,15290.041238425925
181918,5,15293.153275462962
181918,5,15294.070752314814
181918,5,15295.087824074075
181918,5,15299.93994212963
181918,5,15301.156076388888
181918,5,15303.17048611111
181918,5,15304.094525462962
181918,5,15306.982094907407
181918,5,15307.959108796296
181918,5,15308.181412037036
181918,5,15312.035324074073
181918,5,15312.719201388889
181921,3,15281.854583333334
181921,5,15290.032303240741
181921,5,15290.034756944444
181921,5,15294.201273148148
181921,5,15295.780208333334
181921,6,15299.777951388889
181921,4,15299.79150462963
181921,4,15299.808217592592
181921,4,15299.880162037038
181921,4,15299.97775462963
181921,4,15299.985844907407
181921,4,15300.914583333333
181921,6,15300.974398148148
181924,3,15281.86420138889
181927,1,15281.856886574074
181939,1,15281.891284722222
181939,3,15281.924097222221
181942,1,15281.892662037037
181945,3,15281.89855324074
181945,5,15281.8990625
181945,5,15289.769629629629
181945,5,15293.137523148149
181945,5,15300.853726851852
181945,5,15302.842048611112
181945,6,15307.74142361111
181951,3,15281.945694444445
181951,3,15281.947083333333
181951,3,15281.951388888889
181951,3,15282.131030092592
181951,3,15282.871898148149
181951,3,15282.872071759259
181951,3,15282.9203125
181951,5,15292.737824074075
181951,5,15295.731342592593
181951,5,15299.822395833333
181951,5,15300.823518518519
181951,5,15300.826423611112
181951,6,15302.990983796297
181954,1,15281.908275462964
181957,1,15281.904189814815
181957,3,15281.917534722223
181957,5,15281.920717592593
181957,5,15287.905
181957,5,15288.036840277779
181957,5,15288.037974537037
181957,6,15288.74861111111
181957,6,15288.74957175926
181957,4,15288.800416666667
181960,3,15281.935925925925
181960,5,15290.033194444444
181960,5,15307.138703703704
181960,5,15312.719097222222
181963,3,15281.943333333333
181963,5,15281.94380787037
181963,5,15281.944965277778
181963,5,15294.886412037036
181963,5,15295.953900462962
181963,5,15299.97599537037
181963,5,15301.029212962963
181963,5,15301.738969907406
181963,6,15306.763599537036
181963,4,15306.806736111112
181963,4,15306.81173611111
181963,4,15306.952881944444
181963,4,15306.96875
181963,4,15306.97241898148
181963,4,15306.991516203703
181963,4,15307.046689814815
181963,4,15308.007777777777
181963,6,15308.672858796297
181966,3,15281.945694444445
181966,3,15281.96017361111
181966,5,15287.764525462962
181966,6,15290.087881944444
181966,4,15290.088298611112
181966,4,15290.178194444445
181966,4,15294.075520833334
181966,4,15295.807847222222
181966,6,15295.850358796297
181969,3,15281.966782407408
181969,5,15290.034247685186
181969,5,15290.765891203704
181969,5,15293.034849537036
181969,5,15293.035486111112
181969,5,15300.022384259259
181969,5,15300.027534722221
181969,5,15300.034375
181969,5,15300.845844907408
181969,6,15302.155636574074
181969,6,15302.93482638889
181969,4,15302.937013888888
181969,4,15302.94068287037
181969,4,15303.022604166666
181969,6,15303.025763888889
181969,6,15303.034456018519
181969,4,15303.034814814815
181969,4,15303.923888888889
181969,6,15303.959120370371
181972,1,15281.94443287037
181972,3,15281.980289351852
181972,3,15282.132476851852
181972,3,15282.932152777777
181972,3,15283.817407407407
181972,3,15283.822581018518
181972,3,15286.748506944445
181972,3,15287.131435185185
181972,3,15288.174837962963
181972,3,15289.724641203704
181972,3,15312.718923611112
181975,1,15281.940868055555
181975,3,15281.971342592593
181981,3,15281.987615740742
181981,5,15286.722546296296
181981,6,15288.977002314814
181981,6,15289.663877314815
181981,6,15289.731655092593
181981,4,15289.774675925926
181981,4,15289.9134375
181981,4,15289.971712962963
181981,4,15290.01707175926
181981,4,15290.14431712963
181981,4,15290.145787037038
181981,4,15290.146793981481
181981,4,15295.20755787037
181981,4,15295.742430555556
181981,4,15295.902951388889
181981,4,15295.970231481482
181981,4,15296.05832175926
181981,4,15296.05855324074
181981,4,15296.07375
181984,3,15281.996597222222
181984,5,15290.033379629629
181987,3,15282.007638888888
181987,3,15282.135185185185
181987,3,15282.165625
181987,3,15282.772141203704
181987,5,15282.7790625
181987,5,15289.792523148148
181987,6,15293.035289351852
181987,6,15293.756099537037
181990,3,15282.01298611111
181993,3,15282.022905092592
181993,5,15290.038587962963
181993,5,15295.764201388889
181993,6,15296.948993055556
181993,6,15296.963657407407
181996,3,15282.029282407408
181999,3,15282.029907407408
181999,3,15282.036215277778
181999,5,15290.038159722222
181999,5,15297.868935185184
181999,5,15312.71917824074
182005,3,15282.056689814815
182005,5,15289.799108796296
182005,6,15293.008773148149
182005,6,15293.753449074075
182011,1,15282.003090277778
182017,3,15282.078078703704
182017,3,15282.11
182017,5,15283.994664351852
182017,5,15284.004305555556
182017,5,15290.093449074075
182017,5,15295.182847222222
182017,5,15299.818020833334
182017,5,15300.821203703703
182017,5,15303.15820601852
182017,5,15303.183229166667
182017,5,15307.12738425926
182020,3,15282.08244212963
182020,3,15282.089513888888
182020,5,15282.090162037037
182020,5,15282.091574074075
182020,5,15290.04101851852
182020,5,15297.867673611112
182020,5,15300.728900462964
182020,5,15301.043020833333
182020,5,15301.08363425926
182020,5,15301.1471875
182020,5,15301.165300925926
182020,5,15301.167881944444
182020,5,15301.168055555556
182020,5,15301.169259259259
182020,5,15301.174930555555
182020,5,15301.192546296295
182020,5,15302.79431712963
182020,6,15307.849224537036
182020,4,15307.869467592593
182020,4,15307.871724537037
182020,4,15307.879131944444
182020,4,15307.899386574074
182020,4,15307.899895833334
182020,6,15307.902361111112
182023,3,15282.09298611111
182023,5,15282.094050925925
182023,5,15290.040868055556
182023,5,15299.946608796296
182023,6,15301.951851851853
182023,4,15302.131863425926
182023,4,15302.141018518518
182023,4,15302.768425925926
182023,4,15302.797916666666
182023,4,15302.935659722221
182023,4,15302.967453703704
182023,4,15303.024502314815
182023,6,15303.037349537037
182023,6,15303.872708333334
182023,6,15303.87675925926
182026,3,15282.146087962963
182026,5,15286.039456018518
182026,5,15288.051805555555
182026,6,15292.777060185184
182026,4,15292.785856481481
182026,4,15295.953761574074
182026,4,15296.870694444444
182026,6,15300.698796296296
182029,3,15282.10474537037
182029,5,15282.105277777779
182029,5,15290.044016203703
182035,1,15282.115034722223
182035,1,15282.12542824074
182035,3,15282.161863425927
182035,3,15282.939247685184
182035,3,15283.105578703704
182035,3,15288.07892361111
182035,3,15289.083819444444
182035,3,15289.936805555555
182035,3,15293.153726851851
182035,3,15293.181747685185
182035,3,15293.876041666666
182035,3,15294.14699074074
182035,3,15295.16824074074
182035,3,15296.15636574074
182035,3,15312.719050925925
182038,3,15282.107997685185
182038,3,15282.120034722222
182038,5,15282.120960648148
182038,5,15290.070254629629
182038,5,15293.153391203703
182038,5,15298.004814814814
182038,5,15307.00806712963
182038,5,15307.166145833333
182038,5,15310.756550925926
182038,6,15314.988981481481
182044,1,15282.122743055555
182044,3,15282.165405092592
182044,5,15290.109432870371
182044,5,15293.17318287037
182044,5,15299.95449074074
182044,5,15300.020729166667
182044,5,15301.099976851852
182044,5,15302.741527777778
182044,6,15306.929756944444
182047,1,15282.1240625
182050,3,15282.16630787037
182050,3,15282.170717592593
182050,3,15282.171712962963
182050,5,15282.172858796297
182050,5,15285.85076388889
182053,1,15282.150856481481
182053,3,15282.17869212963
182053,3,15282.204988425927
182056,1,15282.155162037037
182056,3,15282.177789351852
182056,5,15282.179722222223
182056,5,15287.772488425926
182056,6,15292.813344907407
182059,1,15282.204733796296
182059,3,15282.810069444444
182065,3,15282.196689814815
182065,5,15282.20068287037
182065,5,15290.113148148148
182065,5,15292.842199074074
182065,6,15293.93574074074
182071,3,15282.798518518519
182071,3,15285.79170138889
182071,3,15285.995902777779
182071,3,15286.753356481482
182071,3,15288.120729166667
182071,3,15288.134386574075
182071,5,15288.137164351852
182071,5,15295.799108796296
182071,6,15296.98425925926
182071,6,15296.993148148149
182071,4,15296.999826388888
182071,4,15297.008703703703
182071,4,15297.097025462963
182071,4,15297.129965277778
182071,4,15297.150914351852
182071,4,15297.15349537037
182071,4,15299.751493055555
182071,4,15299.7565625
182071,6,15299.830543981481
182074,3,15282.20181712963
182074,5,15282.2028125
182074,6,15282.204479166667
182074,6,15282.774791666667
182074,4,15282.935775462964
182074,4,15285.672650462962
182074,4,15285.8109375
182074,6,15285.892569444444
182077,1,15282.206030092593
182077,1,15282.206469907407
182077,3,15282.208344907407
182080,1,15282.209108796296
182083,3,15282.814131944444
182083,3,15282.814386574075
182083,3,15282.910057870371
182083,5,15282.915347222222
182083,5,15282.927453703704
182083,5,15282.93011574074
182083,5,15290.16537037037
182083,5,15293.183923611112
182086,3,15282.819560185186
182086,5,15282.822511574073
182086,5,15290.194525462963
182086,5,15295.838703703705
182086,6,15299.880358796296
182086,6,15299.885949074074
182086,4,15299.90150462963
182086,4,15300.101689814815
182086,4,15302.749409722222
182086,4,15302.80392361111
182086,4,15303.731342592593
182086,4,15303.92349537037
182086,6,15303.990555555556
182092,3,15282.822314814815
182092,5,15286.771261574075
182092,6,15289.904780092593
182092,6,15289.921944444444
182092,6,15289.958136574074
182095,1,15282.75230324074
182095,3,15282.850868055555
182095,3,15282.852569444445
182095,3,15282.884236111111
182095,3,15282.902743055556
182095,5,15292.736284722223
182095,5,15295.73
182095,5,15299.821157407407
182095,5,15304.020381944445
182095,5,15304.070613425925
182095,5,15309.817175925926
182095,6,15314.142685185185
